Date,Ticker,Close,Open,High,Low,Volume,Daily_Return_Pct,Volatility_Annualized,RSI_14,SMA_20,SMA_50,SMA_200,Signal_Trend,Last_Updated
2024-04-24,NVDA,79.6364,83.9072,84.0391,79.1426,512208000.0,-3.3316,53.6263,41.6969,86.0344,84.555,,BEARISH (Bajista),2026-01-22 00:44:03
2024-04-25,NVDA,82.5899,78.8278,83.2805,78.1831,424641000.0,3.7087,55.3511,42.992,85.6537,84.765,,BEARISH (Bajista),2026-01-22 00:44:03
2024-04-26,NVDA,87.6903,83.7753,88.286,83.3445,551011000.0,6.1756,60.052,50.7069,85.5227,85.0417,,BEARISH (Bajista),2026-01-22 00:44:03
2024-04-29,NVDA,87.7122,87.5503,87.9471,85.2225,388971000.0,0.0251,60.0524,52.9429,85.3925,85.3436,,BEARISH (Bajista),2026-01-22 00:44:03
2024-04-30,NVDA,86.3579,87.1955,88.7737,86.256,363709000.0,-1.544,60.1926,49.2135,85.2401,85.6193,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-01,NVDA,82.9986,85.0336,85.9561,81.2135,559863000.0,-3.89,61.6706,40.5973,84.9441,85.891,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-02,NVDA,85.7732,84.4059,86.193,83.1576,377898000.0,3.3429,61.7489,47.0845,84.9397,86.2578,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-03,NVDA,88.7437,87.7442,89.2355,86.9956,398341000.0,3.4632,62.3699,53.366,84.9787,86.4627,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-06,NVDA,92.093,89.3444,92.173,89.0096,376203000.0,3.7741,63.5272,55.4497,85.2289,86.7291,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-07,NVDA,90.5078,91.0515,91.7342,88.9656,437342000.0,-1.7213,63.3768,57.8434,85.4888,86.9583,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-08,NVDA,90.3659,89.4374,91.1475,89.3744,325721000.0,-0.1568,63.1137,56.9905,85.6573,87.1925,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-09,NVDA,88.7017,90.4828,91.0256,88.186,378013000.0,-1.8416,61.8298,68.313,85.5639,87.4142,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-10,NVDA,89.8322,90.259,91.3544,89.1815,335325000.0,1.2744,61.1715,66.1522,85.6485,87.6294,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-13,NVDA,90.3529,90.4319,90.9516,88.4839,289680000.0,0.5797,60.3759,63.4339,85.8683,87.7918,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-14,NVDA,91.3094,89.5533,91.6043,88.8887,296507000.0,1.0586,60.2412,70.9323,86.0652,87.9142,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-15,NVDA,94.5818,92.4249,94.8136,91.5523,417735000.0,3.5838,59.2184,71.261,86.5947,88.0875,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-16,NVDA,94.3109,94.8616,95.7701,94.055,323952000.0,-0.2864,59.3122,64.1635,87.0789,88.2006,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-17,NVDA,92.4318,94.3209,94.6917,91.7592,359691000.0,-1.9924,45.5044,59.3534,87.8924,88.1968,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-20,NVDA,94.7317,93.7022,95.1515,93.3924,318764000.0,2.4881,44.1481,65.9958,88.6551,88.3417,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-21,NVDA,95.3374,93.5513,95.3513,93.1325,328946000.0,0.6394,42.9516,76.341,89.3029,88.5339,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-22,NVDA,94.9016,95.4103,95.971,93.2015,548648000.0,-0.4571,40.4524,71.6493,90.0662,88.5946,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-23,NVDA,103.7461,101.976,106.2658,101.4682,835065000.0,9.3196,49.492,77.8272,91.124,88.8527,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-24,NVDA,106.4147,104.3957,106.4207,102.9475,429494000.0,2.5723,46.2243,77.2528,92.0602,89.223,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-28,NVDA,113.8429,110.1878,114.8804,109.827,652728000.0,6.9804,50.6382,86.3264,93.3668,89.744,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-29,NVDA,114.7664,112.9923,115.4331,110.8444,557442000.0,0.8112,49.525,87.0826,94.7872,90.2711,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-30,NVDA,110.4436,114.5915,115.7599,109.6071,484553000.0,-3.7666,49.3493,80.5717,96.1594,90.693,,BEARISH (Bajista),2026-01-22 00:44:03
2024-05-31,NVDA,109.5771,112.4626,112.6595,106.8855,613263000.0,-0.7846,49.4611,77.9713,97.3496,91.078,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-03,NVDA,114.9414,113.5631,114.9414,111.9459,438392000.0,4.8954,50.5501,80.6295,98.6595,91.5491,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-04,NVDA,116.3776,115.657,116.5405,113.9868,403324000.0,1.2496,49.7311,80.8583,99.8737,91.9918,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-05,NVDA,122.3776,118.3106,122.3866,117.4081,528402000.0,5.1556,50.3199,82.0628,101.4672,92.5403,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-06,NVDA,120.9363,123.9848,125.523,118.2597,664696000.0,-1.1777,50.9105,79.9053,102.9958,93.1087,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-07,NVDA,120.8264,119.7089,121.63,117.9618,412386000.0,-0.0909,49.7455,83.2122,104.602,93.7212,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-10,NVDA,121.7279,120.3086,123.0372,116.9503,313434100.0,0.7461,49.827,82.6445,106.1968,94.3495,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-11,NVDA,120.8583,121.7179,122.8174,118.6892,222551200.0,-0.7144,50.379,80.6647,107.722,94.9604,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-12,NVDA,125.1464,123.0074,126.8257,122.5176,299595000.0,3.5481,50.8549,83.2616,109.4139,95.6752,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-13,NVDA,129.5546,129.3346,129.7445,127.1056,260704500.0,3.5224,50.8242,81.4516,111.1625,96.4879,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-14,NVDA,131.8236,129.9044,132.7832,128.2651,309320400.0,1.7514,50.3157,81.2692,113.0382,97.4071,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-17,NVDA,130.924,132.9331,133.6728,129.5246,288504400.0,-0.6824,49.2319,75.0451,114.9628,98.2663,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-18,NVDA,135.522,131.0839,136.2717,130.6341,294335100.0,3.512,49.5547,77.4725,117.0023,99.235,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-20,NVDA,130.7241,139.7402,140.6998,129.4646,517768400.0,-3.5403,53.0111,76.5102,118.7716,100.1433,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-21,NVDA,126.5159,127.0656,130.5741,124.2468,649445800.0,-3.2192,55.3185,70.363,120.3523,100.9337,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-24,NVDA,118.0595,123.1873,124.4068,117.9895,476060900.0,-6.684,54.4932,53.4891,121.068,101.4835,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-25,NVDA,126.036,121.1481,126.4459,119.2689,414192600.0,6.7564,58.2875,59.4276,122.0491,102.2414,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-26,NVDA,126.3459,126.076,128.0652,122.5476,362975900.0,0.2459,53.7128,54.3576,122.6742,103.0492,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-27,NVDA,123.937,124.0469,126.3559,122.8674,252571700.0,-1.9066,54.4172,53.2264,123.1327,103.7805,,BEARISH (Bajista),2026-01-22 00:44:03
2024-06-28,NVDA,123.4872,124.5267,127.6554,122.6975,315516700.0,-0.3629,52.2238,52.8402,123.7849,104.5704,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-01,NVDA,124.2468,123.4172,124.7866,118.7792,284885500.0,0.6152,51.9634,52.6969,124.5184,105.3628,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-02,NVDA,122.6175,121.0782,123.3572,120.9782,218374000.0,-1.3113,49.9171,51.8534,124.9022,106.2919,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-03,NVDA,128.2251,121.608,128.2251,121.3081,215749000.0,4.5732,52.0423,53.1557,125.4946,107.2669,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-05,NVDA,125.7762,127.3255,128.7949,125.6262,214176700.0,-1.9099,49.7167,45.965,125.6645,108.1348,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-08,NVDA,128.1451,127.4354,130.714,126.9856,237677300.0,1.8835,49.7924,46.0801,126.025,109.1049,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-09,NVDA,131.3238,130.2942,133.7628,128.595,285366600.0,2.4805,50.3333,50.4064,126.5498,110.0796,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-10,NVDA,134.8523,133.9727,135.0422,132.3633,248978600.0,2.6868,50.9447,49.3043,127.2061,111.0229,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-11,NVDA,127.3455,135.6919,136.0918,126.9957,374782700.0,-5.5667,55.2841,46.6772,127.5304,111.8155,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-12,NVDA,129.1847,128.2051,131.8636,127.1656,252680500.0,1.4443,54.1473,52.7532,127.7323,112.6721,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-15,NVDA,128.3851,130.5041,131.3338,127.1256,208326200.0,-0.619,52.7697,62.65,127.6739,113.5798,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-16,NVDA,126.3059,128.385,128.9848,124.5267,214769500.0,-1.6194,52.6484,50.3865,127.398,114.3904,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-17,NVDA,117.9395,121.2981,121.7979,116.6701,390086200.0,-6.6239,57.4352,40.2186,126.7488,114.9744,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-18,NVDA,121.0382,121.7979,122.3476,116.5101,320979500.0,2.6274,56.7054,46.6804,126.0246,115.5533,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-19,NVDA,117.8795,120.2985,121.548,117.3198,217223800.0,-2.6096,56.1375,43.9534,125.3823,116.1007,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-22,NVDA,123.4872,120.2985,124.0169,119.8087,258068900.0,4.7571,58.0379,49.2584,125.2309,116.7631,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-23,NVDA,122.5376,122.7275,124.6367,122.0478,173911000.0,-0.769,52.6256,49.9209,125.4548,117.4398,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-24,NVDA,114.2011,119.119,119.8987,113.3915,327776900.0,-6.8032,52.3617,36.8362,124.8631,117.9272,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-25,NVDA,112.232,112.9916,116.5801,106.2545,460067000.0,-1.7243,52.4866,37.171,124.1574,118.3648,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-26,NVDA,113.0116,116.1403,116.1503,111.5323,293399100.0,0.6947,52.399,35.2207,123.6111,118.7988,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-29,NVDA,111.5423,113.6414,116.2303,111.2524,248152100.0,-1.3002,52.4939,30.0141,123.0138,119.1381,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-30,NVDA,103.6856,111.4723,111.9421,102.4961,486833300.0,-7.0436,57.2481,21.0439,121.9858,119.3255,,BEARISH (Bajista),2026-01-22 00:44:03
2024-07-31,NVDA,116.9699,112.8517,118.2894,110.8326,473174200.0,12.8121,74.9214,41.2949,121.7034,119.8163,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-01,NVDA,109.1633,117.4797,120.1086,106.7643,523462300.0,-6.6741,76.1806,34.7309,120.7503,120.1049,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-02,NVDA,107.2241,103.7156,108.6735,101.3266,482027500.0,-1.7764,76.1539,34.1376,119.8227,120.3427,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-05,NVDA,100.407,92.0206,103.3658,90.6512,552842400.0,-6.3578,78.0591,31.8735,118.4358,120.4528,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-06,NVDA,104.2054,103.7956,107.6639,100.507,409012100.0,3.783,78.9827,39.731,117.0799,120.462,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-07,NVDA,98.8677,107.7639,108.7535,98.6478,411440400.0,-5.1223,78.9675,33.9601,115.2807,120.311,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-08,NVDA,104.9251,101.9564,105.4549,97.4783,391910000.0,6.1268,81.6941,41.005,114.1596,120.1327,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-09,NVDA,104.7052,105.5948,106.5544,103.3858,290844200.0,-0.2096,81.2908,35.904,112.9357,119.9314,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-12,NVDA,108.9734,106.2745,111.0225,106.2145,325559900.0,4.0764,83.2093,40.303,111.9651,119.902,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-13,NVDA,116.0903,112.3919,116.1803,111.5323,312646700.0,6.5309,86.9446,51.3745,111.4543,120.0323,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-14,NVDA,118.0295,118.4793,118.5493,114.0212,339246400.0,1.6704,83.8479,54.22,111.4588,120.0941,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-15,NVDA,122.8074,118.7092,123.1873,117.4197,318086700.0,4.0481,84.5568,56.7382,111.5473,120.2227,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-16,NVDA,124.5267,121.8878,124.9465,121.1281,302589900.0,1.4,83.9822,58.9009,111.8796,120.2656,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-19,NVDA,129.9444,124.2268,129.9444,123.3672,318333600.0,4.3506,83.7149,68.6233,112.2025,120.4458,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-20,NVDA,127.1956,128.3451,129.8244,125.8361,300087400.0,-2.1154,84.0967,58.5264,112.4354,120.5732,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-21,NVDA,128.445,127.2655,129.2947,126.6058,257883600.0,0.9823,79.7826,68.0517,113.1476,120.7075,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-22,NVDA,123.6871,129.9644,130.6941,123.0473,376189100.0,-3.7043,80.885,64.64,113.7203,120.7641,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-23,NVDA,129.3146,125.8061,129.5445,125.1664,323230300.0,4.5499,82.0881,76.2623,114.5355,120.8475,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-26,NVDA,126.4059,129.5146,131.2038,124.3168,331964700.0,-2.2494,82.4786,70.5003,115.2787,120.7845,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-27,NVDA,128.2451,124.9965,129.1447,123.827,303134600.0,1.455,77.1682,79.0014,116.5066,120.7129,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-28,NVDA,125.5563,128.0652,128.2751,122.5875,448101100.0,-2.0966,64.4583,71.8182,116.9359,120.6056,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-29,NVDA,117.5397,121.3081,124.3768,116.6601,453023300.0,-6.3848,64.0422,61.6515,117.3548,120.2459,,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-30,NVDA,119.3189,119.4789,121.6979,117.1698,333751600.0,1.5137,63.5899,59.8365,117.9595,120.0178,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-03,NVDA,107.9538,115.9604,116.1603,107.2441,477155100.0,-9.525,68.9613,42.8421,118.3368,119.6466,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-04,NVDA,106.1646,105.3649,113.2215,104.0754,372470300.0,-1.6574,68.1775,39.5345,118.4348,119.4087,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-05,NVDA,107.1641,104.9451,109.6031,104.7152,306850700.0,0.9415,65.2555,35.2163,118.8496,119.0313,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-06,NVDA,102.786,107.9938,108.1037,100.9068,413638100.0,-4.0854,63.5929,30.4371,118.7427,118.5601,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-09,NVDA,106.4244,104.8351,106.5044,103.6456,273912000.0,3.5398,64.8296,28.136,118.8286,118.2098,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-10,NVDA,108.0537,107.7639,109.3532,104.9051,268283700.0,1.5309,63.4051,31.8277,118.7827,117.9011,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-11,NVDA,116.86,109.3432,117.1399,107.374,441422400.0,8.1499,65.8196,40.3817,118.8211,117.7534,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-12,NVDA,119.0992,116.8,120.7486,115.3405,366052700.0,1.9162,65.9023,46.0248,118.8746,117.683,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-13,NVDA,119.0592,119.0392,119.9189,117.5597,238358300.0,-0.0336,64.2541,40.1613,118.6872,117.4997,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-16,NVDA,116.74,116.75,118.1395,114.3209,248772300.0,-1.9479,64.333,40.6208,118.2979,117.319,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-17,NVDA,115.5504,118.1295,118.7593,114.7907,231925900.0,-1.019,62.0294,37.5246,117.5782,117.0671,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-18,NVDA,113.3312,115.8503,117.6597,113.1812,310318900.0,-1.9206,61.9665,37.8741,116.885,116.7072,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-19,NVDA,117.8297,117.3098,119.619,117.2099,293506400.0,3.9693,63.7957,50.3092,116.3542,116.3668,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-20,NVDA,115.9603,117.0199,118.5794,115.3505,382462400.0,-1.5865,62.7545,46.4255,115.9679,116.1391,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-23,NVDA,116.2202,116.5101,116.95,114.8207,206228500.0,0.2241,60.1954,61.5209,115.3131,115.8798,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-24,NVDA,120.8286,116.4801,121.7583,115.3405,354966800.0,3.9652,61.7712,68.9483,115.0343,115.7287,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-25,NVDA,123.4677,121.9782,124.8972,121.5684,284692900.0,2.1842,62.0763,70.2104,114.7954,115.6719,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-26,NVDA,123.9975,126.7566,127.6263,121.7583,302582900.0,0.4291,61.6535,79.0678,114.7175,115.7931,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-27,NVDA,121.3584,123.9276,123.9875,119.2192,271009200.0,-2.1283,57.5098,71.0415,114.9084,115.7995,,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-30,NVDA,121.3984,118.2695,121.4584,118.1096,226553700.0,0.0329,57.3089,69.6838,115.0124,115.8698,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-01,NVDA,116.9599,121.7283,122.3981,115.7504,302094500.0,-3.6561,47.0346,50.1693,115.4627,115.7393,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-02,NVDA,118.8093,116.4001,119.3391,115.1006,221845900.0,1.5812,46.519,49.5026,116.0949,115.6647,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-03,NVDA,122.8079,120.8786,124.3174,120.2988,277118000.0,3.3656,47.5367,55.6629,116.8771,115.8369,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-04,NVDA,124.8772,124.8972,124.9972,121.7883,243678100.0,1.685,44.0782,62.3859,117.9817,116.0898,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-07,NVDA,127.6763,124.9472,130.5953,124.9072,346250200.0,2.2414,43.3259,67.595,119.0443,116.3831,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-08,NVDA,132.8445,130.2154,133.4343,129.3757,285722500.0,4.0479,44.6744,76.0823,120.2838,116.8091,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-09,NVDA,132.6046,134.0641,134.474,131.335,246191600.0,-0.1806,36.1499,72.2859,121.071,117.3875,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-10,NVDA,134.7639,131.8649,134.9538,130.9552,242311300.0,1.6284,36.0314,78.1166,121.8543,117.7434,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-11,NVDA,134.7539,133.9641,135.7335,133.6143,170209500.0,-0.0074,36.025,77.9217,122.639,118.2552,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-14,NVDA,138.0228,136.4233,139.5522,136.2534,232347700.0,2.4258,35.1846,76.9931,123.7031,118.8712,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-15,NVDA,131.555,137.8228,138.5226,128.6959,377831000.0,-4.686,39.8818,61.3337,124.5034,119.4941,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-16,NVDA,135.6735,133.9341,136.5732,131.5349,264879700.0,3.1307,39.5411,64.8676,125.6205,120.1235,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-17,NVDA,136.8831,139.2923,140.8418,136.8232,306435900.0,0.8916,37.8813,70.5152,126.5732,120.8838,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-18,NVDA,137.9528,138.6225,138.8524,137.233,176090200.0,0.7814,36.8379,71.2963,127.6728,121.5443,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-21,NVDA,143.6608,138.0827,143.6608,137.9528,264554500.0,4.1377,38.4718,83.2628,129.0448,122.3235,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-22,NVDA,143.5408,142.8611,144.3706,141.7315,226311600.0,-0.0835,37.1241,82.1968,130.1804,123.0148,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-23,NVDA,139.5122,141.9814,142.3812,137.413,285930000.0,-2.8066,38.998,71.7295,130.9826,123.4832,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-24,NVDA,140.3619,140.7718,141.3016,138.4126,172354900.0,0.6091,38.9902,70.8031,131.8009,123.9299,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-25,NVDA,141.4915,140.8818,144.0807,140.7518,205122100.0,0.8048,37.5823,69.4319,132.8075,124.3036,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-28,NVDA,140.4719,142.9511,143.091,140.0021,173586700.0,-0.7206,37.8796,62.1458,133.7612,124.6225,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-29,NVDA,141.2016,140.242,142.2113,138.8524,157593600.0,0.5195,34.1389,63.4796,134.9733,124.8476,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-30,NVDA,139.2923,139.4922,140.282,136.7632,179418100.0,-1.3522,35.017,57.1564,135.9974,125.0896,,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-31,NVDA,132.7146,137.5529,137.5629,132.0648,270039600.0,-4.7223,38.7893,47.3312,136.4928,125.175,,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-01,NVDA,135.3537,134.6539,137.263,134.524,207127800.0,1.9886,38.9355,46.4485,137.0166,125.4083,,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-04,NVDA,136.0034,137.163,138.9124,135.5236,187528200.0,0.4801,38.3477,57.0035,137.4329,125.5421,105.0556,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-05,NVDA,139.8621,137.4029,140.3219,137.283,160537400.0,2.8372,37.0144,56.6487,137.7838,125.8112,105.4568,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-06,NVDA,145.5602,142.9111,146.4399,141.9114,242043900.0,4.074,39.316,62.0555,138.4316,126.1575,105.8854,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-07,NVDA,148.8291,146.3399,148.879,146.12,207323300.0,2.2457,39.6117,64.2409,139.1349,126.6229,106.3229,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-08,NVDA,147.5795,148.7191,149.7187,146.2099,175665800.0,-0.8396,39.87,55.8091,139.7761,127.2237,106.7529,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-11,NVDA,145.2103,148.6291,148.799,143.5209,182325600.0,-1.6054,39.8361,52.3201,140.1355,127.7416,107.174,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-12,NVDA,148.2392,146.7297,149.5988,145.96,198634700.0,2.0859,35.6639,62.475,140.9697,128.5473,107.603,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-13,NVDA,146.2199,149.019,149.2789,145.85,191903300.0,-1.3622,35.0339,58.1028,141.497,129.3484,108.0204,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-14,NVDA,146.7098,147.5895,148.949,145.5002,194463300.0,0.335,34.9856,57.348,141.9884,130.1393,108.4465,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-15,NVDA,141.9314,144.8204,145.1903,140.032,250132900.0,-3.257,37.2216,51.8584,142.1873,130.9222,108.8412,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-18,NVDA,140.102,139.4522,141.5015,137.103,221205300.0,-1.2889,34.4256,48.6379,142.0094,131.5958,109.2111,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-19,NVDA,146.9597,141.2716,147.0796,140.9417,227834900.0,4.8948,38.7292,58.4602,142.1803,132.3739,109.5994,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-20,NVDA,145.8401,147.3595,147.5095,142.6811,309871700.0,-0.7619,37.316,66.466,142.4967,132.9535,109.9877,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-21,NVDA,146.6198,149.2989,152.8377,140.6518,400946600.0,0.5347,37.3074,64.825,142.8096,133.5039,110.3705,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-22,NVDA,141.9014,145.88,147.1096,141.0517,236406200.0,-3.2181,39.1915,57.0104,142.8301,133.9607,110.732,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-25,NVDA,135.9734,141.9414,142.0014,135.7735,344941900.0,-4.1775,41.9118,45.5946,142.6052,134.3454,111.0514,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-26,NVDA,136.8731,137.6529,139.2523,135.6236,190287700.0,0.6617,41.944,38.9581,142.3887,134.7718,111.3747,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-27,NVDA,135.2937,134.9638,137.173,131.7549,226370900.0,-1.154,41.8728,32.0234,142.1888,135.2111,111.6908,BULLISH (Alcista),2026-01-22 00:44:03
2024-11-29,NVDA,138.2027,136.7332,139.3023,136.0034,141863200.0,2.1502,38.8338,38.0723,142.4632,135.6186,112.0125,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-02,NVDA,138.5826,138.7825,140.4019,137.7728,171682800.0,0.2749,38.2777,41.1198,142.6247,136.071,112.3423,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-03,NVDA,140.212,138.2127,140.4919,137.9028,164414000.0,1.1758,38.4376,38.8256,142.8351,136.5508,112.6805,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-04,NVDA,145.0903,141.9514,145.7401,140.242,231224300.0,3.4793,39.0883,48.5435,143.0965,137.0361,113.0589,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-05,NVDA,145.0203,145.0703,146.4999,143.9106,172621200.0,-0.0482,36.3283,47.7978,143.0695,137.4671,113.4468,BULLISH (Alcista),2026-01-22 00:44:03
