Date,Ticker,Close,Volume,Daily_Return_Pct,RSI_14,Volatility_20d,SMA_50,SMA_200,Signal
2024-09-05,NVDA,107.16,306850700.0,0.94,35.22,18.38,119.03,,VENTA (Bearish)
2024-09-06,NVDA,102.79,413638100.0,-4.09,30.44,17.92,118.56,,VENTA (Bearish)
2024-09-09,NVDA,106.42,273912000.0,3.54,28.14,18.26,118.21,,VENTA (Bearish)
2024-09-10,NVDA,108.05,268283700.0,1.53,31.83,17.86,117.9,,VENTA (Bearish)
2024-09-11,NVDA,116.86,441422400.0,8.15,40.38,18.54,117.75,,VENTA (Bearish)
2024-09-12,NVDA,119.1,366052700.0,1.92,46.02,18.57,117.68,,VENTA (Bearish)
2024-09-13,NVDA,119.06,238358300.0,-0.03,40.16,18.1,117.5,,VENTA (Bearish)
2024-09-16,NVDA,116.74,248772300.0,-1.95,40.62,18.12,117.32,,VENTA (Bearish)
2024-09-17,NVDA,115.55,231925900.0,-1.02,37.52,17.47,117.07,,VENTA (Bearish)
2024-09-18,NVDA,113.33,310318900.0,-1.92,37.87,17.46,116.71,,VENTA (Bearish)
2024-09-19,NVDA,117.83,293506400.0,3.97,50.31,17.97,116.37,,VENTA (Bearish)
2024-09-20,NVDA,115.96,382462400.0,-1.59,46.43,17.68,116.14,,VENTA (Bearish)
2024-09-23,NVDA,116.22,206228500.0,0.22,61.52,16.96,115.88,,VENTA (Bearish)
2024-09-24,NVDA,120.83,354966800.0,3.97,68.95,17.4,115.73,,VENTA (Bearish)
2024-09-25,NVDA,123.47,284692900.0,2.18,70.21,17.49,115.67,,VENTA (Bearish)
2024-09-26,NVDA,124.0,302582900.0,0.43,79.07,17.37,115.79,,VENTA (Bearish)
2024-09-27,NVDA,121.36,271009200.0,-2.13,71.04,16.2,115.8,,VENTA (Bearish)
2024-09-30,NVDA,121.4,226553700.0,0.03,69.68,16.14,115.87,,VENTA (Bearish)
2024-10-01,NVDA,116.96,302094500.0,-3.66,50.17,13.25,115.74,,VENTA (Bearish)
2024-10-02,NVDA,118.81,221845900.0,1.58,49.5,13.11,115.66,,VENTA (Bearish)
2024-10-03,NVDA,122.81,277118000.0,3.37,55.66,13.39,115.84,,VENTA (Bearish)
2024-10-04,NVDA,124.88,243678100.0,1.68,62.39,12.42,116.09,,VENTA (Bearish)
2024-10-07,NVDA,127.68,346250200.0,2.24,67.6,12.21,116.38,,VENTA (Bearish)
2024-10-08,NVDA,132.84,285722500.0,4.05,76.08,12.59,116.81,,VENTA (Bearish)
2024-10-09,NVDA,132.6,246191600.0,-0.18,72.29,10.18,117.39,,VENTA (Bearish)
2024-10-10,NVDA,134.76,242311300.0,1.63,78.12,10.15,117.74,,VENTA (Bearish)
2024-10-11,NVDA,134.75,170209500.0,-0.01,77.92,10.15,118.26,,VENTA (Bearish)
2024-10-14,NVDA,138.02,232347700.0,2.43,76.99,9.91,118.87,,VENTA (Bearish)
2024-10-15,NVDA,131.55,377831000.0,-4.69,61.33,11.24,119.49,,VENTA (Bearish)
2024-10-16,NVDA,135.67,264879700.0,3.13,64.87,11.14,120.12,,VENTA (Bearish)
2024-10-17,NVDA,136.88,306435900.0,0.89,70.52,10.67,120.88,,VENTA (Bearish)
2024-10-18,NVDA,137.95,176090200.0,0.78,71.3,10.38,121.54,,VENTA (Bearish)
2024-10-21,NVDA,143.66,264554500.0,4.14,83.26,10.84,122.32,,VENTA (Bearish)
2024-10-22,NVDA,143.54,226311600.0,-0.08,82.2,10.46,123.01,,VENTA (Bearish)
2024-10-23,NVDA,139.51,285930000.0,-2.81,71.73,10.99,123.48,,VENTA (Bearish)
2024-10-24,NVDA,140.36,172354900.0,0.61,70.8,10.98,123.93,,VENTA (Bearish)
2024-10-25,NVDA,141.49,205122100.0,0.8,69.43,10.59,124.3,,VENTA (Bearish)
2024-10-28,NVDA,140.47,173586700.0,-0.72,62.15,10.67,124.62,,VENTA (Bearish)
2024-10-29,NVDA,141.2,157593600.0,0.52,63.48,9.62,124.85,,VENTA (Bearish)
2024-10-30,NVDA,139.29,179418100.0,-1.35,57.16,9.86,125.09,,VENTA (Bearish)
2024-10-31,NVDA,132.71,270039600.0,-4.72,47.33,10.93,125.17,,VENTA (Bearish)
2024-11-01,NVDA,135.35,207127800.0,1.99,46.45,10.97,125.41,,VENTA (Bearish)
2024-11-04,NVDA,136.0,187528200.0,0.48,57.0,10.8,125.54,105.06,COMPRA (Bullish)
2024-11-05,NVDA,139.86,160537400.0,2.84,56.65,10.43,125.81,105.46,COMPRA (Bullish)
2024-11-06,NVDA,145.56,242043900.0,4.07,62.06,11.08,126.16,105.89,COMPRA (Bullish)
2024-11-07,NVDA,148.83,207323300.0,2.25,64.24,11.16,126.62,106.32,COMPRA (Bullish)
2024-11-08,NVDA,147.58,175665800.0,-0.84,55.81,11.23,127.22,106.75,COMPRA (Bullish)
2024-11-11,NVDA,145.21,182325600.0,-1.61,52.32,11.22,127.74,107.17,COMPRA (Bullish)
2024-11-12,NVDA,148.24,198634700.0,2.09,62.47,10.05,128.55,107.6,COMPRA (Bullish)
2024-11-13,NVDA,146.22,191903300.0,-1.36,58.1,9.87,129.35,108.02,COMPRA (Bullish)
2024-11-14,NVDA,146.71,194463300.0,0.34,57.35,9.86,130.14,108.45,COMPRA (Bullish)
2024-11-15,NVDA,141.93,250132900.0,-3.26,51.86,10.49,130.92,108.84,COMPRA (Bullish)
2024-11-18,NVDA,140.1,221205300.0,-1.29,48.64,9.7,131.6,109.21,COMPRA (Bullish)
2024-11-19,NVDA,146.96,227834900.0,4.89,58.46,10.91,132.37,109.6,COMPRA (Bullish)
2024-11-20,NVDA,145.84,309871700.0,-0.76,66.47,10.51,132.95,109.99,COMPRA (Bullish)
2024-11-21,NVDA,146.62,400946600.0,0.53,64.83,10.51,133.5,110.37,COMPRA (Bullish)
2024-11-22,NVDA,141.9,236406200.0,-3.22,57.01,11.04,133.96,110.73,COMPRA (Bullish)
2024-11-25,NVDA,135.97,344941900.0,-4.18,45.59,11.81,134.35,111.05,COMPRA (Bullish)
2024-11-26,NVDA,136.87,190287700.0,0.66,38.96,11.82,134.77,111.37,COMPRA (Bullish)
2024-11-27,NVDA,135.29,226370900.0,-1.15,32.02,11.8,135.21,111.69,COMPRA (Bullish)
2024-11-29,NVDA,138.2,141863200.0,2.15,38.07,10.94,135.62,112.01,COMPRA (Bullish)
2024-12-02,NVDA,138.58,171682800.0,0.27,41.12,10.78,136.07,112.34,COMPRA (Bullish)
2024-12-03,NVDA,140.21,164414000.0,1.18,38.83,10.83,136.55,112.68,COMPRA (Bullish)
2024-12-04,NVDA,145.09,231224300.0,3.48,48.54,11.01,137.04,113.06,COMPRA (Bullish)
2024-12-05,NVDA,145.02,172621200.0,-0.05,47.8,10.23,137.47,113.45,COMPRA (Bullish)
2024-12-06,NVDA,142.4,188505600.0,-1.81,50.65,10.1,137.84,113.77,COMPRA (Bullish)
2024-12-09,NVDA,138.77,189308600.0,-2.55,48.25,10.36,138.18,114.07,COMPRA (Bullish)
2024-12-10,NVDA,135.03,210020900.0,-2.69,32.9,10.56,138.46,114.35,COMPRA (Bullish)
2024-12-11,NVDA,139.27,184905200.0,3.14,41.36,10.86,138.9,114.65,COMPRA (Bullish)
2024-12-12,NVDA,137.3,159211400.0,-1.41,38.11,10.87,139.27,114.95,COMPRA (Bullish)
2024-12-13,NVDA,134.21,231514900.0,-2.25,39.77,11.02,139.5,115.22,COMPRA (Bullish)
2024-12-16,NVDA,131.96,237951100.0,-1.68,44.08,10.7,139.64,115.47,COMPRA (Bullish)
2024-12-17,NVDA,130.35,259410300.0,-1.22,40.58,10.69,139.7,115.7,COMPRA (Bullish)
2024-12-18,NVDA,128.87,277444500.0,-1.14,40.69,9.18,139.62,115.91,COMPRA (Bullish)
2024-12-19,NVDA,130.64,209719200.0,1.37,38.67,9.4,139.58,116.12,COMPRA (Bullish)
2024-12-20,NVDA,134.66,306528600.0,3.08,44.7,10.02,139.58,116.33,COMPRA (Bullish)
2024-12-23,NVDA,139.63,176053500.0,3.69,49.28,10.35,139.67,116.59,COMPRA (Bullish)
2024-12-24,NVDA,140.18,105157000.0,0.39,43.18,9.4,139.72,116.87,COMPRA (Bullish)
2024-12-26,NVDA,139.89,116205600.0,-0.21,42.92,9.4,139.88,117.11,COMPRA (Bullish)
2024-12-27,NVDA,136.97,170582600.0,-2.09,42.57,9.57,139.91,117.34,COMPRA (Bullish)
2024-12-30,NVDA,137.45,167734700.0,0.35,48.02,9.33,139.92,117.58,COMPRA (Bullish)
2024-12-31,NVDA,134.25,155659200.0,-2.33,48.81,9.61,139.85,117.82,COMPRA (Bullish)
2025-01-02,NVDA,138.27,198247200.0,2.99,48.47,10.03,139.74,118.07,COMPRA (Bullish)
2025-01-03,NVDA,144.43,229322500.0,4.45,59.68,10.43,139.76,118.34,COMPRA (Bullish)
2025-01-06,NVDA,149.39,265377400.0,3.43,69.62,10.98,139.95,118.64,COMPRA (Bullish)
2025-01-07,NVDA,140.1,351782200.0,-6.22,58.9,12.59,139.95,118.88,COMPRA (Bullish)
2025-01-08,NVDA,140.07,227349900.0,-0.02,61.01,12.31,139.92,119.11,COMPRA (Bullish)
2025-01-10,NVDA,135.87,207602500.0,-3.0,57.47,12.38,139.83,119.31,COMPRA (Bullish)
2025-01-13,NVDA,133.19,204808900.0,-1.97,52.67,12.1,139.67,119.52,COMPRA (Bullish)
2025-01-14,NVDA,131.72,195590500.0,-1.1,46.75,12.07,139.52,119.73,COMPRA (Bullish)
2025-01-15,NVDA,136.2,185217300.0,3.4,46.17,12.37,139.59,119.95,COMPRA (Bullish)
2025-01-16,NVDA,133.53,209235600.0,-1.96,42.9,12.41,139.55,120.17,COMPRA (Bullish)
2025-01-17,NVDA,137.67,201188800.0,3.1,47.81,12.68,139.58,120.41,COMPRA (Bullish)
2025-01-21,NVDA,140.79,197749000.0,2.27,53.75,12.73,139.6,120.67,COMPRA (Bullish)
2025-01-22,NVDA,147.03,237651400.0,4.43,58.45,13.31,139.63,120.98,COMPRA (Bullish)
2025-01-23,NVDA,147.18,155915500.0,0.1,62.06,13.06,139.6,121.27,COMPRA (Bullish)
2025-01-24,NVDA,142.58,234657600.0,-3.12,53.98,13.08,139.5,121.55,COMPRA (Bullish)
2025-01-27,NVDA,118.39,818830900.0,-16.97,31.97,21.53,138.96,121.72,COMPRA (Bullish)
2025-01-28,NVDA,128.95,579666400.0,8.93,36.87,23.6,138.58,121.93,COMPRA (Bullish)
2025-01-29,NVDA,123.67,467120600.0,-4.1,38.87,23.84,138.12,122.09,COMPRA (Bullish)
2025-01-30,NVDA,124.62,392925500.0,0.77,39.66,23.86,137.68,122.27,COMPRA (Bullish)
2025-01-31,NVDA,120.04,388161100.0,-3.67,39.46,24.02,137.25,122.44,COMPRA (Bullish)
2025-02-03,NVDA,116.63,371235700.0,-2.84,39.08,23.85,136.78,122.59,COMPRA (Bullish)
2025-02-04,NVDA,118.62,256550000.0,1.71,41.42,23.38,136.21,122.76,COMPRA (Bullish)
2025-02-05,NVDA,124.8,262230800.0,5.21,42.69,23.79,135.79,122.96,COMPRA (Bullish)
2025-02-06,NVDA,128.64,251483600.0,3.08,46.92,23.35,135.43,123.23,COMPRA (Bullish)
2025-02-07,NVDA,129.8,228186300.0,0.9,44.84,23.38,135.19,123.48,COMPRA (Bullish)
2025-02-10,NVDA,133.53,216989100.0,2.87,45.28,23.39,135.14,123.73,COMPRA (Bullish)
2025-02-11,NVDA,132.76,178902400.0,-0.58,40.01,23.31,135.06,124.0,COMPRA (Bullish)
2025-02-12,NVDA,131.1,160278600.0,-1.25,38.98,23.31,134.97,124.24,COMPRA (Bullish)
2025-02-13,NVDA,135.25,197430000.0,3.16,44.94,23.28,134.91,124.48,COMPRA (Bullish)
2025-02-14,NVDA,138.81,195479600.0,2.63,69.7,23.3,134.92,124.74,COMPRA (Bullish)
2025-02-18,NVDA,139.36,219176600.0,0.4,62.44,23.12,134.9,125.0,COMPRA (Bullish)
2025-02-19,NVDA,139.19,167536000.0,-0.12,71.15,23.02,134.78,125.28,COMPRA (Bullish)
2025-02-20,NVDA,140.07,143903600.0,0.63,71.1,22.57,134.68,125.55,COMPRA (Bullish)
2025-02-21,NVDA,134.39,228217600.0,-4.05,69.02,22.91,134.52,125.78,COMPRA (Bullish)
2025-02-24,NVDA,130.24,251381100.0,-3.09,67.7,22.91,134.35,125.97,COMPRA (Bullish)
2025-02-25,NVDA,126.6,271428700.0,-2.8,59.94,15.13,134.18,126.15,COMPRA (Bullish)
2025-02-26,NVDA,131.24,322553800.0,3.67,58.35,12.73,134.02,126.36,COMPRA (Bullish)
2025-02-27,NVDA,120.12,443175800.0,-8.48,40.71,14.84,133.68,126.51,COMPRA (Bullish)
2025-02-28,NVDA,124.89,389091100.0,3.97,45.03,15.37,133.49,126.69,COMPRA (Bullish)
2025-03-03,NVDA,114.03,411381400.0,-8.69,32.77,17.35,133.13,126.81,COMPRA (Bullish)
2025-03-04,NVDA,115.96,398163300.0,1.69,35.46,17.21,132.85,126.93,COMPRA (Bullish)
2025-03-05,NVDA,117.27,284337900.0,1.13,37.95,17.16,132.61,127.04,COMPRA (Bullish)
2025-03-06,NVDA,110.54,321181900.0,-5.74,29.41,17.16,132.21,127.13,COMPRA (Bullish)
2025-03-07,NVDA,112.66,341755500.0,1.92,27.67,16.94,131.77,127.23,COMPRA (Bullish)
2025-03-10,NVDA,106.95,366487400.0,-5.07,24.57,17.43,131.12,127.29,COMPRA (Bullish)
2025-03-11,NVDA,108.73,354865700.0,1.66,26.69,17.2,130.49,127.35,COMPRA (Bullish)
2025-03-12,NVDA,115.72,323857500.0,6.43,32.96,18.72,130.01,127.46,COMPRA (Bullish)
2025-03-13,NVDA,115.56,299033100.0,-0.14,35.71,18.71,129.58,127.52,COMPRA (Bullish)
2025-03-14,NVDA,121.65,277593500.0,5.27,43.67,19.26,129.26,127.59,COMPRA (Bullish)
2025-03-17,NVDA,119.51,255501500.0,-1.76,44.66,19.02,128.97,127.62,COMPRA (Bullish)
2025-03-18,NVDA,115.41,299686900.0,-3.43,37.97,19.18,128.51,127.63,COMPRA (Bullish)
2025-03-19,NVDA,117.5,273426200.0,1.81,47.69,19.36,127.97,127.66,COMPRA (Bullish)
2025-03-20,NVDA,118.51,248829700.0,0.86,43.98,19.38,127.35,127.71,VENTA (Bearish)
2025-03-21,NVDA,117.68,266498500.0,-0.7,54.25,19.06,126.9,127.72,VENTA (Bearish)
2025-03-24,NVDA,121.39,228452500.0,3.15,56.07,19.21,126.53,127.74,VENTA (Bearish)
2025-03-25,NVDA,120.67,167447200.0,-0.59,53.85,19.03,126.23,127.74,VENTA (Bearish)
2025-03-26,NVDA,113.74,293463300.0,-5.74,53.61,19.37,125.84,127.7,VENTA (Bearish)
2025-03-27,NVDA,111.41,236902100.0,-2.05,48.6,17.61,125.43,127.65,VENTA (Bearish)
2025-03-28,NVDA,109.65,229872500.0,-1.58,53.32,17.06,124.9,127.59,VENTA (Bearish)
2025-03-31,NVDA,108.36,299212700.0,-1.18,49.54,14.8,124.4,127.53,VENTA (Bearish)
2025-04-01,NVDA,110.13,222614000.0,1.63,42.0,14.79,123.85,127.45,VENTA (Bearish)
2025-04-02,NVDA,110.4,220601200.0,0.25,42.64,14.74,123.24,127.36,VENTA (Bearish)
2025-04-03,NVDA,101.78,338769400.0,-7.81,23.56,15.66,122.33,127.21,VENTA (Bearish)
2025-04-04,NVDA,94.29,532273800.0,-7.36,20.62,16.94,121.28,127.03,VENTA (Bearish)
2025-04-07,NVDA,97.62,611041300.0,3.53,28.9,16.85,120.38,126.84,VENTA (Bearish)
2025-04-08,NVDA,96.28,476243400.0,-1.37,24.37,16.74,119.93,126.66,VENTA (Bearish)
2025-04-09,NVDA,114.31,612918300.0,18.72,46.41,24.73,119.64,126.6,VENTA (Bearish)
2025-04-10,NVDA,107.55,437812400.0,-5.91,42.13,25.45,119.32,126.55,VENTA (Bearish)
2025-04-11,NVDA,110.91,313417300.0,3.12,41.81,25.05,119.05,126.47,VENTA (Bearish)
2025-04-14,NVDA,110.69,264705000.0,-0.2,42.14,25.0,118.86,126.4,VENTA (Bearish)
2025-04-15,NVDA,112.18,228966900.0,1.35,48.66,24.82,118.77,126.34,VENTA (Bearish)
2025-04-16,NVDA,104.47,397016900.0,-6.87,44.53,25.65,118.49,126.24,VENTA (Bearish)
2025-04-17,NVDA,101.47,292517500.0,-2.87,43.68,25.73,118.02,126.13,VENTA (Bearish)
2025-04-21,NVDA,96.89,288501100.0,-4.51,41.56,26.02,117.38,126.0,VENTA (Bearish)
2025-04-22,NVDA,98.87,241004800.0,2.04,41.74,25.86,116.77,125.85,VENTA (Bearish)
2025-04-23,NVDA,102.69,247526000.0,3.86,44.63,26.29,116.15,125.74,VENTA (Bearish)
2025-04-24,NVDA,106.41,220815000.0,3.62,53.46,26.05,115.62,125.63,VENTA (Bearish)
2025-04-25,NVDA,110.99,251064700.0,4.3,63.06,26.34,115.22,125.53,VENTA (Bearish)
2025-04-28,NVDA,108.71,207708500.0,-2.05,58.82,26.38,114.69,125.4,VENTA (Bearish)
2025-04-29,NVDA,109.0,170444300.0,0.27,60.29,26.35,114.09,125.31,VENTA (Bearish)
2025-04-30,NVDA,108.9,235044600.0,-0.09,43.84,26.3,113.48,125.2,VENTA (Bearish)
2025-05-01,NVDA,111.59,236121500.0,2.47,55.07,26.41,112.93,125.12,VENTA (Bearish)
2025-05-02,NVDA,114.48,190194800.0,2.59,54.54,25.1,112.42,125.06,VENTA (Bearish)
2025-05-05,NVDA,113.8,133163200.0,-0.59,53.91,23.68,112.01,125.04,VENTA (Bearish)
2025-05-06,NVDA,113.52,158525600.0,-0.25,51.74,23.56,111.67,125.0,VENTA (Bearish)
2025-05-07,NVDA,117.04,206758800.0,3.1,68.27,23.54,111.48,125.0,VENTA (Bearish)
2025-05-08,NVDA,117.35,198428100.0,0.26,75.03,14.5,111.2,124.97,VENTA (Bearish)
2025-05-09,NVDA,116.63,132972200.0,-0.61,85.43,13.05,111.13,124.94,VENTA (Bearish)
2025-05-12,NVDA,122.98,225023300.0,5.44,87.4,13.74,111.1,124.98,VENTA (Bearish)
2025-05-13,NVDA,129.91,330430100.0,5.63,88.51,14.61,111.41,125.07,VENTA (Bearish)
2025-05-14,NVDA,135.32,281180800.0,4.16,89.04,14.97,111.8,125.18,VENTA (Bearish)
2025-05-15,NVDA,134.81,226632600.0,-0.38,86.13,12.6,112.15,125.3,VENTA (Bearish)
2025-05-16,NVDA,135.38,226542500.0,0.42,92.67,11.86,112.65,125.46,VENTA (Bearish)
2025-05-19,NVDA,135.55,193154600.0,0.13,92.64,10.18,113.11,125.55,VENTA (Bearish)
2025-05-20,NVDA,134.36,161514200.0,-0.88,89.51,10.49,113.65,125.68,VENTA (Bearish)
2025-05-21,NVDA,131.78,270608700.0,-1.92,81.44,10.75,114.12,125.8,VENTA (Bearish)
2025-05-22,NVDA,132.81,187344000.0,0.78,80.3,10.47,114.46,125.96,VENTA (Bearish)
2025-05-23,NVDA,131.27,198821300.0,-1.16,78.08,10.16,114.77,126.1,VENTA (Bearish)
2025-05-27,NVDA,135.48,192953600.0,3.21,81.34,9.93,115.05,126.28,VENTA (Bearish)
2025-05-28,NVDA,134.79,304021100.0,-0.51,77.55,10.03,115.35,126.43,VENTA (Bearish)
2025-05-29,NVDA,139.16,369241900.0,3.25,80.07,10.17,115.83,126.6,VENTA (Bearish)
2025-05-30,NVDA,135.11,333170900.0,-2.92,73.32,10.89,116.18,126.73,VENTA (Bearish)
2025-06-02,NVDA,137.36,197663100.0,1.67,70.24,10.79,116.56,126.84,VENTA (Bearish)
2025-06-03,NVDA,141.19,225578800.0,2.8,67.41,10.81,117.03,126.95,VENTA (Bearish)
2025-06-04,NVDA,141.89,167120800.0,0.5,61.87,10.74,117.44,127.05,VENTA (Bearish)
2025-06-05,NVDA,139.96,231397900.0,-1.36,58.85,10.81,117.82,127.13,VENTA (Bearish)
2025-06-06,NVDA,141.69,153986200.0,1.24,60.43,10.79,118.38,127.18,VENTA (Bearish)
2025-06-09,NVDA,142.6,185114500.0,0.64,61.37,10.67,119.01,127.26,VENTA (Bearish)
2025-06-10,NVDA,143.93,155881900.0,0.93,65.36,9.61,119.69,127.34,VENTA (Bearish)
2025-06-11,NVDA,142.81,167694000.0,-0.78,68.57,8.27,120.38,127.43,VENTA (Bearish)
2025-06-12,NVDA,144.98,162365000.0,1.52,69.73,7.41,121.08,127.51,VENTA (Bearish)
2025-06-13,NVDA,141.95,180820600.0,-2.09,66.52,7.78,121.71,127.59,VENTA (Bearish)
2025-06-16,NVDA,144.67,183133700.0,1.92,64.91,7.95,122.57,127.67,VENTA (Bearish)
2025-06-17,NVDA,144.1,139108000.0,-0.39,65.16,7.98,123.56,127.77,VENTA (Bearish)
2025-06-18,NVDA,145.46,161494100.0,0.94,61.36,7.9,124.52,127.9,VENTA (Bearish)
2025-06-20,NVDA,143.83,242956200.0,-1.12,67.26,7.69,125.47,128.03,VENTA (Bearish)
2025-06-23,NVDA,144.15,154308900.0,0.22,64.55,7.69,126.07,128.21,VENTA (Bearish)
2025-06-24,NVDA,147.88,187566100.0,2.59,64.39,7.79,126.88,128.42,VENTA (Bearish)
2025-06-25,NVDA,154.29,269146500.0,4.33,71.41,8.25,127.74,128.65,VENTA (Bearish)
2025-06-26,NVDA,155.0,198145700.0,0.46,77.11,8.16,128.63,128.91,VENTA (Bearish)
2025-06-27,NVDA,157.73,263234500.0,1.76,77.91,7.8,129.54,129.17,COMPRA (Bullish)
2025-06-30,NVDA,157.97,194580300.0,0.15,77.38,6.88,130.61,129.42,COMPRA (Bullish)
2025-07-01,NVDA,153.28,213143600.0,-2.97,64.87,7.76,131.65,129.6,COMPRA (Bullish)
2025-07-02,NVDA,157.23,171224100.0,2.58,71.04,7.7,132.85,129.79,COMPRA (Bullish)
2025-07-03,NVDA,159.32,143716100.0,1.33,70.98,7.74,134.06,129.99,COMPRA (Bullish)
2025-07-07,NVDA,158.22,140139000.0,-0.69,75.22,7.59,135.17,130.2,COMPRA (Bullish)
2025-07-08,NVDA,159.98,138133000.0,1.11,74.46,7.58,136.24,130.42,COMPRA (Bullish)
2025-07-09,NVDA,162.86,183656400.0,1.8,77.92,7.67,137.28,130.67,COMPRA (Bullish)
2025-07-10,NVDA,164.08,167704100.0,0.75,77.82,7.67,138.39,130.9,COMPRA (Bullish)
2025-07-11,NVDA,164.9,193633300.0,0.5,82.27,7.52,139.51,131.15,COMPRA (Bullish)
2025-07-14,NVDA,164.05,136975800.0,-0.52,79.99,7.57,140.61,131.39,COMPRA (Bullish)
2025-07-15,NVDA,170.68,230627400.0,4.04,81.6,7.73,141.79,131.64,COMPRA (Bullish)
2025-07-16,NVDA,171.35,158831500.0,0.39,78.11,7.68,142.93,131.87,COMPRA (Bullish)
2025-07-17,NVDA,172.98,160841100.0,0.95,78.76,7.56,144.11,132.12,COMPRA (Bullish)
2025-07-18,NVDA,172.39,146456400.0,-0.34,75.17,7.67,145.29,132.37,COMPRA (Bullish)
2025-07-21,NVDA,171.36,123126100.0,-0.6,72.38,7.54,146.38,132.62,COMPRA (Bullish)
2025-07-22,NVDA,167.01,193114300.0,-2.54,73.22,8.27,147.37,132.88,COMPRA (Bullish)
2025-07-23,NVDA,170.76,154082200.0,2.25,73.03,8.2,148.45,133.13,COMPRA (Bullish)
2025-07-24,NVDA,173.72,128984600.0,1.73,73.81,7.37,149.47,133.39,COMPRA (Bullish)
2025-07-25,NVDA,173.48,122316800.0,-0.14,75.97,7.4,150.34,133.63,COMPRA (Bullish)
2025-07-28,NVDA,176.73,140023500.0,1.87,77.13,7.42,151.17,133.88,COMPRA (Bullish)
2025-07-29,NVDA,175.49,154077500.0,-0.7,71.6,7.52,151.98,134.09,COMPRA (Bullish)
2025-07-30,NVDA,179.25,174312200.0,2.14,73.87,6.71,152.86,134.32,COMPRA (Bullish)
2025-07-31,NVDA,177.85,221685400.0,-0.78,70.02,6.61,153.7,134.54,COMPRA (Bullish)
2025-08-01,NVDA,173.7,204529000.0,-2.33,63.53,7.19,154.49,134.73,COMPRA (Bullish)
2025-08-04,NVDA,179.98,148174600.0,3.62,63.17,7.74,155.46,134.94,COMPRA (Bullish)
2025-08-05,NVDA,178.24,156407600.0,-0.97,59.47,7.89,156.36,135.18,COMPRA (Bullish)
2025-08-06,NVDA,179.4,137192300.0,0.65,58.94,7.78,157.33,135.4,COMPRA (Bullish)
2025-08-07,NVDA,180.75,151878400.0,0.75,61.4,7.78,158.23,135.62,COMPRA (Bullish)
2025-08-08,NVDA,182.68,123396700.0,1.07,65.07,7.8,159.19,135.84,COMPRA (Bullish)
2025-08-11,NVDA,182.04,138323200.0,-0.35,72.2,7.78,160.05,136.03,COMPRA (Bullish)
2025-08-12,NVDA,183.14,145485700.0,0.6,69.84,6.86,161.01,136.23,COMPRA (Bullish)
2025-08-13,NVDA,181.57,179871700.0,-0.86,63.17,6.96,161.89,136.44,COMPRA (Bullish)
2025-08-14,NVDA,182.0,129554000.0,0.24,64.2,6.93,162.71,136.65,COMPRA (Bullish)
2025-08-15,NVDA,180.43,156602200.0,-0.86,56.53,7.0,163.48,136.84,COMPRA (Bullish)
2025-08-18,NVDA,181.99,132008000.0,0.86,61.35,6.97,164.32,137.05,COMPRA (Bullish)
2025-08-19,NVDA,175.62,185229200.0,-3.5,44.19,7.43,165.0,137.22,COMPRA (Bullish)
2025-08-20,NVDA,175.38,215142700.0,-0.14,45.9,7.14,165.65,137.4,COMPRA (Bullish)
2025-08-21,NVDA,174.96,140040900.0,-0.24,52.39,6.95,166.27,137.61,COMPRA (Bullish)
2025-08-22,NVDA,177.97,172789400.0,1.72,45.65,7.14,166.98,137.83,COMPRA (Bullish)
2025-08-25,NVDA,179.79,163012800.0,1.02,53.34,6.97,167.67,138.05,COMPRA (Bullish)
2025-08-26,NVDA,181.75,168688200.0,1.09,54.9,6.99,168.47,138.25,COMPRA (Bullish)
2025-08-27,NVDA,181.58,235518900.0,-0.09,51.82,6.68,169.21,138.44,COMPRA (Bullish)
2025-08-28,NVDA,180.15,281787800.0,-0.79,44.32,6.68,169.93,138.59,COMPRA (Bullish)
2025-08-29,NVDA,174.16,243257900.0,-3.32,35.75,7.11,170.5,138.72,COMPRA (Bullish)
2025-09-02,NVDA,170.76,231164900.0,-1.95,29.33,6.29,171.04,138.85,COMPRA (Bullish)
2025-09-03,NVDA,170.6,164424900.0,-0.09,30.77,6.24,171.57,138.96,COMPRA (Bullish)
2025-09-04,NVDA,171.64,141670100.0,0.61,32.22,6.24,172.05,139.09,COMPRA (Bullish)
2025-09-05,NVDA,167.0,224441400.0,-2.7,29.15,6.62,172.3,139.19,COMPRA (Bullish)
2025-09-08,NVDA,168.29,163769100.0,0.77,28.55,6.56,172.57,139.32,COMPRA (Bullish)
2025-09-09,NVDA,170.74,157548400.0,1.46,41.29,6.82,172.83,139.48,COMPRA (Bullish)
2025-09-10,NVDA,177.31,226852000.0,3.85,52.81,7.95,173.21,139.63,COMPRA (Bullish)
2025-09-11,NVDA,177.16,151159300.0,-0.08,53.23,7.92,173.69,139.79,COMPRA (Bullish)
2025-09-12,NVDA,177.81,124911000.0,0.37,49.75,7.92,174.1,139.94,COMPRA (Bullish)
2025-09-15,NVDA,177.74,147061600.0,-0.04,46.58,7.88,174.47,140.12,COMPRA (Bullish)
2025-09-16,NVDA,174.87,140737800.0,-1.61,38.86,7.97,174.8,140.32,COMPRA (Bullish)
2025-09-17,NVDA,170.28,211843800.0,-2.62,33.99,7.62,175.01,140.48,COMPRA (Bullish)
2025-09-18,NVDA,176.23,191763300.0,3.49,45.08,8.45,175.28,140.69,COMPRA (Bullish)
